Ensembl Gene ID	Ensembl Transcript ID	Associated Gene Name
ENSG00000207783	ENST00000385049	AC098649.2
ENSG00000202496	ENST00000365626	AL358813.13
ENSG00000206832	ENST00000384105	AL355310.20
ENSG00000206644	ENST00000383917	AC083822.24
ENSG00000199075	ENST00000362205	AC105752.2
ENSG00000211537	ENST00000390203	AC018659.35
ENSG00000208006	ENST00000385271	AL137060.13
ENSG00000221173	ENST00000408246	AL161908.13
ENSG00000202119	ENST00000365249	AL049694.9
ENSG00000199938	ENST00000363068	AL079341.19
ENSG00000212588	ENST00000391286	SNORA26
ENSG00000212067	ENST00000390778	AP005227.3
ENSG00000201016	ENST00000364146	AC022418.5
ENSG00000199400	ENST00000362530	AC093171.3
ENSG00000202069	ENST00000365199	AL132794.25
ENSG00000206803	ENST00000384076	AL133286.9
ENSG00000207518	ENST00000384787	AL138680.15
ENSG00000208012	ENST00000385277	AL592046.7
ENSG00000206607	ENST00000383880	SNORD44
ENSG00000201879	ENST00000365009	AC079910.18
ENSG00000207977	ENST00000385242	AC011453.4
ENSG00000206878	ENST00000384151	AL713899.14
ENSG00000207092	ENST00000384364	AP001033.6
ENSG00000201680	ENST00000383850	AL663061.8
ENSG00000207715	ENST00000384982	AC009065.8
ENSG00000201885	ENST00000365015	AC114737.3
ENSG00000200623	ENST00000363753	SNORD18A
ENSG00000207579	ENST00000384847	AL031258.12
ENSG00000212061	ENST00000390772	AL158058.5
ENSG00000201989	ENST00000365119	AC112711.3
ENSG00000207951	ENST00000385216	AC104131.4
ENSG00000221122	ENST00000408195	AC098869.3
ENSG00000212372	ENST00000391070	AL365510.32
ENSG00000202100	ENST00000365230	AC005899.1
ENSG00000212457	ENST00000391155	AC109456.3
ENSG00000216089	ENST00000401270	AC105316.5
ENSG00000221390	ENST00000408463	AL021026.1
ENSG00000199464	ENST00000362594	AL356481.16
ENSG00000221384	ENST00000408457	AC023798.16
ENSG00000212447	ENST00000391145	SNORD90
ENSG00000211543	ENST00000390209	AL356748.20
ENSG00000207945	ENST00000385210	Z97630.11
ENSG00000206588	ENST00000383861	AL445363.7
ENSG00000200257	ENST00000363387	AC005837.1
ENSG00000221085	ENST00000408158	AC096664.1
ENSG00000216133	ENST00000401314	AF205589.5
ENSG00000207995	ENST00000385260	AL139192.8
ENSG00000206755	ENST00000384028	SNORA30
ENSG00000207607	ENST00000384875	AL390719.47
ENSG00000199730	ENST00000362860	AC091046.2
ENSG00000199411	ENST00000362541	AL929554.20
ENSG00000207201	ENST00000384472	AC023202.8
ENSG00000201980	ENST00000365110	AC103710.2
ENSG00000207040	ENST00000384313	AC006006.2
ENSG00000221332	ENST00000408405	AL445465.10
ENSG00000207835	ENST00000385100	D87015.2
ENSG00000202052	ENST00000365182	AC006205.9
ENSG00000212541	ENST00000391239	AL603790.41
ENSG00000212240	ENST00000390938	AL662871.9
ENSG00000200047	ENST00000363177	AC015600.8
ENSG00000206750	ENST00000384023	AC011841.7
ENSG00000199959	ENST00000363089	AL359273.11
ENSG00000200710	ENST00000363840	SNORD81
ENSG00000221041	ENST00000408114	AL365214.16
ENSG00000206757	ENST00000384030	AL356072.21
ENSG00000221035	ENST00000408108	AC113133.5
ENSG00000221029	ENST00000408102	AC016194.7
ENSG00000221303	ENST00000408376	SNORA79
ENSG00000207570	ENST00000384838	AC026701.6
ENSG00000206733	ENST00000384006	AL590065.3
ENSG00000212388	ENST00000391086	AC087468.11
ENSG00000221017	ENST00000408090	AC011453.4
ENSG00000221016	ENST00000408089	AC002558.1
ENSG00000206794	ENST00000384067	SNORD56
ENSG00000199207	ENST00000362337	AC087579.17
ENSG00000202190	ENST00000365320	AL592430.8
ENSG00000207159	ENST00000384430	SNORD116-22
ENSG00000207257	ENST00000384527	AC139426.2
ENSG00000206887	ENST00000384160	AC092809.2
ENSG00000200248	ENST00000363378	AL355358.9
ENSG00000212200	ENST00000390898	AF064861.5
ENSG00000201579	ENST00000364709	AC090681.13
ENSG00000200486	ENST00000363616	AC124303.5
ENSG00000221267	ENST00000408340	AL645922.11
ENSG00000220981	ENST00000408054	AL391384.18
ENSG00000202269	ENST00000365399	AC016651.8
ENSG00000207313	ENST00000384583	SNORA2B
ENSG00000216063	ENST00000401244	AL138916.14
ENSG00000200588	ENST00000363718	AL136999.26
ENSG00000221499	ENST00000408572	AC078881.5
ENSG00000200028	ENST00000363158	AC068048.6
ENSG00000201683	ENST00000364813	AL136303.15
ENSG00000221239	ENST00000408312	AL161936.15
ENSG00000206855	ENST00000384128	AL359844.15
ENSG00000211573	ENST00000390147	AC125238.5
ENSG00000221227	ENST00000408300	AC108142.3
ENSG00000212460	ENST00000391158	AC113382.2
ENSG00000207524	ENST00000384793	AC108065.3
ENSG00000212188	ENST00000390886	AL135939.12
ENSG00000200188	ENST00000363318	AC011364.4
ENSG00000212297	ENST00000390995	AC073135.3
ENSG00000199862	ENST00000362992	AC097378.2
ENSG00000221187	ENST00000408260	AL390966.14
ENSG00000199376	ENST00000362506	AL137118.20
ENSG00000199683	ENST00000362813	AL109823.23
ENSG00000199663	ENST00000362793	SNORD3D
ENSG00000221434	ENST00000408507	AL591480.8
ENSG00000201602	ENST00000364732	AC098483.2
ENSG00000202314	ENST00000365444	SNORD6
ENSG00000199024	ENST00000362154	AL353194.13
ENSG00000212179	ENST00000390877	AC106862.3
ENSG00000221154	ENST00000408227	AC104236.2
ENSG00000200403	ENST00000363533	AL035413.19
ENSG00000221142	ENST00000408215	AC104405.3
ENSG00000221408	ENST00000408481	Z93022.1
ENSG00000207626	ENST00000384894	AC138658.1
ENSG00000200852	ENST00000363982	AC119618.4
ENSG00000201326	ENST00000364456	SNORD115-22
ENSG00000201642	ENST00000364772	AC080014.13
ENSG00000201170	ENST00000364300	AL589763.6
ENSG00000221392	ENST00000408465	Z73964.2
ENSG00000211553	ENST00000390127	AC118278.4
ENSG00000207873	ENST00000385138	AL589669.11
ENSG00000206678	ENST00000383951	AC093328.3
ENSG00000201868	ENST00000364998	AL590434.16
ENSG00000221092	ENST00000408165	SCARNA21
ENSG00000202310	ENST00000365440	AC025647.9
ENSG00000221089	ENST00000408162	AL353782.23
ENSG00000221087	ENST00000408160	AC096546.1
ENSG00000211591	ENST00000390236	AC135048.2
ENSG00000202239	ENST00000365369	AP000338.3
ENSG00000201071	ENST00000364201	AC100840.2
ENSG00000212025	ENST00000390736	AC011748.7
ENSG00000201569	ENST00000364699	SNORD114-17
ENSG00000209538	ENST00000386803	SNORD116-25
ENSG00000212520	ENST00000391218	AL133551.13
ENSG00000207972	ENST00000385237	AC011475.6
ENSG00000208313	ENST00000385578	SNORD77
ENSG00000207298	ENST00000384568	AL391122.9
ENSG00000221310	ENST00000408383	AC008967.3
ENSG00000206751	ENST00000384024	AC006360.2
ENSG00000199870	ENST00000363000	AC006014.3
ENSG00000221307	ENST00000408380	AC092745.7
ENSG00000199676	ENST00000362806	AL078461.38
ENSG00000201962	ENST00000365092	AC098477.2
ENSG00000207389	ENST00000384659	AL021920.1
ENSG00000199430	ENST00000362560	SNORA4
ENSG00000199867	ENST00000362997	AC100843.2
ENSG00000201557	ENST00000364687	SNORD114-15
ENSG00000206782	ENST00000384055	AC021203.5
ENSG00000207375	ENST00000384645	SNORD116-23
ENSG00000207487	ENST00000384756	SNORD22
ENSG00000207149	ENST00000384420	AL596222.13
ENSG00000200654	ENST00000363784	AC007318.4
ENSG00000200345	ENST00000363475	AC018653.29
ENSG00000206710	ENST00000383983	AL121712.27
ENSG00000201649	ENST00000364779	AC105381.2
ENSG00000206970	ENST00000384243	AC010138.6
ENSG00000206638	ENST00000383911	AP002381.3
ENSG00000199633	ENST00000362763	AC090260.13
ENSG00000199025	ENST00000362155	AL132709.5
ENSG00000207117	ENST00000384389	AC009506.5
ENSG00000206718	ENST00000383991	AC092662.2
ENSG00000207971	ENST00000385236	AP001924.5
ENSG00000206844	ENST00000384117	AC002365.1
ENSG00000200924	ENST00000364054	AC108476.5
ENSG00000221473	ENST00000408546	AL159152.11
ENSG00000221468	ENST00000408541	AC068707.7
ENSG00000221466	ENST00000408539	AL121578.1
ENSG00000207142	ENST00000384413	AC079601.25
ENSG00000221460	ENST00000408533	AC010874.3
ENSG00000199095	ENST00000362225	AC008753.9
ENSG00000207551	ENST00000384820	AL133215.17
ENSG00000221200	ENST00000408273	AC005696.1
ENSG00000206590	ENST00000383863	AC079075.6
ENSG00000206957	ENST00000384230	AC022483.7
ENSG00000207938	ENST00000385203	AC069023.5
ENSG00000206971	ENST00000384244	AC010135.3
ENSG00000201196	ENST00000364326	AL365506.10
ENSG00000221446	ENST00000408519	AC099805.2
ENSG00000201142	ENST00000364272	AL596177.4
ENSG00000199487	ENST00000362617	AC010408.6
ENSG00000199219	ENST00000362349	AC016573.7
ENSG00000201133	ENST00000364263	AC004830.1
ENSG00000199165	ENST00000362295	AL158152.18
ENSG00000212407	ENST00000391105	AC113209.4
ENSG00000207347	ENST00000384617	AL358780.22
ENSG00000201608	ENST00000364738	AL445230.11
ENSG00000199220	ENST00000362350	AC010177.48
ENSG00000200232	ENST00000363362	AP003176.2
ENSG00000207980	ENST00000385245	AC020916.8
ENSG00000209042	ENST00000386307	SNORD12C
ENSG00000201347	ENST00000364477	AL513013.12
ENSG00000206973	ENST00000384246	AC092103.6
ENSG00000212376	ENST00000391074	AC023490.5
ENSG00000200365	ENST00000363495	AC012640.12
ENSG00000221138	ENST00000408211	AC018515.7
ENSG00000221411	ENST00000408484	AC005263.1
ENSG00000206601	ENST00000383874	AC107071.3
ENSG00000199377	ENST00000362507	RNU5F
ENSG00000221133	ENST00000408206	AL049836.3
ENSG00000200665	ENST00000363795	AC009321.18
ENSG00000207606	ENST00000384874	AL365436.26
ENSG00000207349	ENST00000384619	AL356957.27
ENSG00000202247	ENST00000365377	AL953889.9
ENSG00000212054	ENST00000390765	AL354764.14
ENSG00000199733	ENST00000362863	AL160287.18
ENSG00000221372	ENST00000408445	AC010739.3
ENSG00000206848	ENST00000384121	AL049843.18
ENSG00000199287	ENST00000362417	AL133229.40
ENSG00000221362	ENST00000408435	AC106860.6
ENSG00000199785	ENST00000362915	SNORA52
ENSG00000221073	ENST00000408146	AC112198.2
ENSG00000200419	ENST00000363549	AC090527.3
ENSG00000207217	ENST00000384488	AC005995.3
ENSG00000201644	ENST00000364774	AC104828.4
ENSG00000207934	ENST00000385199	AL132709.5
ENSG00000200090	ENST00000363220	AC021443.27
ENSG00000207525	ENST00000384794	AC009053.7
ENSG00000221334	ENST00000408407	AC119751.3
ENSG00000216192	ENST00000401373	AC087322.17
ENSG00000212313	ENST00000391011	AP000552.1
ENSG00000200152	ENST00000363282	AP001992.4
ENSG00000207460	ENST00000384729	AC124312.5
ENSG00000206853	ENST00000384126	AC087698.5
ENSG00000212001	ENST00000390712	AC011741.9
ENSG00000221319	ENST00000408392	AL441988.11
ENSG00000200360	ENST00000363490	AL390195.10
ENSG00000221046	ENST00000408119	AL050348.21
ENSG00000212138	ENST00000390836	AC011596.27
ENSG00000207341	ENST00000384611	AL606495.6
ENSG00000215931	ENST00000401112	AC123767.2
ENSG00000212279	ENST00000390977	AC012435.13
ENSG00000200331	ENST00000363461	AC104108.3
ENSG00000221306	ENST00000408379	AL671986.7
ENSG00000207804	ENST00000385069	AC026827.6
ENSG00000221304	ENST00000408377	AC068706.6
ENSG00000201630	ENST00000364760	AC087456.3
ENSG00000207636	ENST00000384904	AC068338.14
ENSG00000212408	ENST00000391106	AC015978.4
ENSG00000207169	ENST00000384440	AC090699.10
ENSG00000200840	ENST00000363970	AL356915.19
ENSG00000207732	ENST00000384999	AC021118.6
ENSG00000207546	ENST00000384815	AC078962.30
ENSG00000200983	ENST00000364113	SNORA3
ENSG00000199801	ENST00000362931	AC004562.1
ENSG00000207379	ENST00000384649	AL137159.7
ENSG00000206637	ENST00000383910	AC099676.2
ENSG00000215941	ENST00000401122	AC116038.3
ENSG00000199627	ENST00000362757	AC013434.8
ENSG00000207725	ENST00000384992	AL034412.2
ENSG00000212423	ENST00000391121	AC016868.8
ENSG00000221223	ENST00000408296	AL593851.6
ENSG00000207440	ENST00000384709	AL136418.4
ENSG00000201788	ENST00000364918	AC079033.12
ENSG00000207726	ENST00000384993	AL445543.20
ENSG00000207404	ENST00000384673	AC109481.3
ENSG00000200259	ENST00000363389	SNORD35A
ENSG00000206831	ENST00000384104	AC068541.7
ENSG00000207631	ENST00000384899	AC118344.2
ENSG00000207794	ENST00000385059	AC024267.18
ENSG00000199875	ENST00000363005	AP003499.2
ENSG00000216179	ENST00000401360	AL132709.5
ENSG00000201464	ENST00000364594	AL355379.5
ENSG00000207589	ENST00000384857	AL589669.11
ENSG00000201710	ENST00000364840	AL132709.5
ENSG00000215930	ENST00000401111	AL391476.20
ENSG00000221178	ENST00000408251	AC008045.5
ENSG00000202526	ENST00000365656	AL713899.14
ENSG00000207221	ENST00000384492	AP001767.5
ENSG00000221163	ENST00000408236	AL138963.20
ENSG00000200785	ENST00000363915	SNORD8
ENSG00000201999	ENST00000365129	AC012325.9
ENSG00000201420	ENST00000364550	AL096764.11
ENSG00000199435	ENST00000362565	AL359951.4
ENSG00000207781	ENST00000385047	AL355840.2
ENSG00000202536	ENST00000365666	AC017007.9
ENSG00000201754	ENST00000364884	AL671762.10
ENSG00000199523	ENST00000362653	AL117345.21
ENSG00000221409	ENST00000408482	AC068506.10
ENSG00000221407	ENST00000408480	U85056.1
ENSG00000199133	ENST00000362263	AL158152.18
ENSG00000207837	ENST00000385102	AC011453.4
ENSG00000211577	ENST00000390222	AC090673.5
ENSG00000221114	ENST00000408187	AL591767.2
ENSG00000201390	ENST00000364520	AL161799.19
ENSG00000200112	ENST00000363242	AC012157.21
ENSG00000200943	ENST00000364073	AL162390.9
ENSG00000207403	ENST00000384672	AL139098.15
ENSG00000207316	ENST00000384586	AC108750.3
ENSG00000207352	ENST00000384622	AC008560.6
ENSG00000211996	ENST00000390707	Z97352.1
ENSG00000201297	ENST00000364427	AC079835.5
ENSG00000207656	ENST00000384923	AC003078.1
ENSG00000206605	ENST00000383878	AL139404.9
ENSG00000200735	ENST00000363865	AC068669.21
ENSG00000221082	ENST00000408155	AC119751.3
ENSG00000207857	ENST00000385122	AC097639.2
ENSG00000200294	ENST00000363424	AL607035.12
ENSG00000201662	ENST00000364792	AL161421.11
ENSG00000200136	ENST00000363266	AC026801.7
ENSG00000207171	ENST00000384442	AC079926.7
ENSG00000212617	ENST00000391315	AC117489.3
ENSG00000206921	ENST00000384194	AL592295.25
ENSG00000201839	ENST00000364969	SNORD114-3
ENSG00000212418	ENST00000391116	AC005837.1
ENSG00000200463	ENST00000363593	AC129492.6
ENSG00000207175	ENST00000384446	AC004000.1
ENSG00000200058	ENST00000363188	AL135839.15
ENSG00000207719	ENST00000384986	AL136961.19
ENSG00000201432	ENST00000364562	AC006960.1
ENSG00000199446	ENST00000362576	AL590502.12
ENSG00000221042	ENST00000408115	AL158040.14
ENSG00000202000	ENST00000365130	AC084732.1
ENSG00000206703	ENST00000383976	AC107219.5
ENSG00000207605	ENST00000384873	AC137630.9
ENSG00000221004	ENST00000408077	AC109994.2
ENSG00000206896	ENST00000384169	Z92545.1
ENSG00000220990	ENST00000408063	AL450423.9
ENSG00000200367	ENST00000363497	SNORD113-8
ENSG00000207874	ENST00000385139	AC090159.12
ENSG00000199876	ENST00000363006	AC023490.5
ENSG00000221228	ENST00000408301	AC079005.9
ENSG00000216166	ENST00000401347	AC131160.6
ENSG00000202342	ENST00000365472	AC074124.4
ENSG00000206783	ENST00000384056	AP002490.4
ENSG00000207279	ENST00000384549	SNORD116-24
ENSG00000221385	ENST00000408458	AL354984.17
ENSG00000201354	ENST00000364484	AC006452.5
ENSG00000208005	ENST00000385270	AC004383.1
ENSG00000206788	ENST00000384061	AC011998.8
ENSG00000200446	ENST00000363576	AC087072.2
ENSG00000201695	ENST00000364825	AC107948.7
ENSG00000207776	ENST00000385042	AL513320.30
ENSG00000199438	ENST00000362568	AL049779.6
ENSG00000221242	ENST00000408315	AL365202.19
ENSG00000206956	ENST00000384229	SNORD49A
ENSG00000221237	ENST00000408310	AC106736.4
ENSG00000207735	ENST00000385002	AC011453.4
ENSG00000201922	ENST00000365052	AC021064.20
ENSG00000199402	ENST00000362532	AL390248.10
ENSG00000199943	ENST00000363073	AL158164.15
ENSG00000221229	ENST00000408302	AL049795.21
ENSG00000201244	ENST00000364374	AL138693.45
ENSG00000200718	ENST00000363848	AC104405.3
ENSG00000199857	ENST00000362987	AC096743.3
ENSG00000206793	ENST00000384066	AC019322.8
ENSG00000221219	ENST00000408292	AC110298.5
ENSG00000201386	ENST00000364516	AL360015.25
ENSG00000212243	ENST00000390941	AL031178.1
ENSG00000199911	ENST00000363041	AC106821.2
ENSG00000221212	ENST00000408285	AC119751.3
ENSG00000221469	ENST00000408542	AL133260.12
ENSG00000200584	ENST00000363714	AC087292.14
ENSG00000221462	ENST00000408535	SNORA76
ENSG00000200552	ENST00000363682	AC005088.3
ENSG00000221192	ENST00000408265	AC004745.2
ENSG00000212566	ENST00000391264	SCARNA11
ENSG00000200835	ENST00000363965	AC022616.9
ENSG00000216081	ENST00000401262	AC010146.13
ENSG00000201570	ENST00000364700	AC104185.2
ENSG00000201065	ENST00000364195	AC092899.6
ENSG00000212605	ENST00000391303	AL590764.3
ENSG00000207461	ENST00000384730	AL132671.20
ENSG00000216026	ENST00000401207	AC010616.5
ENSG00000207293	ENST00000384563	AC034244.6
ENSG00000201134	ENST00000364264	AL450992.17
ENSG00000212582	ENST00000391280	AC079416.4
ENSG00000199892	ENST00000363022	AC113427.2
ENSG00000202430	ENST00000365560	AC093798.3
ENSG00000210841	ENST00000388106	AC114480.2
ENSG00000221406	ENST00000408479	AC092809.2
ENSG00000212157	ENST00000390855	AC138393.2
ENSG00000207392	ENST00000384662	SNORA20
ENSG00000200381	ENST00000363511	AL713899.14
ENSG00000201811	ENST00000364941	AL391693.1
ENSG00000221396	ENST00000408469	AF064863.3
ENSG00000207236	ENST00000384507	SNORD116-21
ENSG00000207523	ENST00000384792	SNORA66
ENSG00000212438	ENST00000391136	SNORD19B
ENSG00000207378	ENST00000384648	AP003355.2
ENSG00000201816	ENST00000364946	AC006305.3
ENSG00000207654	ENST00000384921	AC016742.10
ENSG00000221103	ENST00000408176	AC106037.9
ENSG00000207407	ENST00000384676	AC023950.6
ENSG00000212609	ENST00000391307	AP000855.3
ENSG00000221377	ENST00000408450	AC073255.6
ENSG00000202495	ENST00000365625	AL513168.4
ENSG00000221370	ENST00000408443	AC068587.16
ENSG00000207628	ENST00000384896	AC097626.9
ENSG00000202415	ENST00000365545	AL357140.33
ENSG00000202488	ENST00000365618	AL590413.18
ENSG00000221358	ENST00000408431	AC026150.7
ENSG00000207505	ENST00000384774	AC112907.7
ENSG00000202047	ENST00000365177	AL138765.18
ENSG00000201381	ENST00000364511	AC005064.3
ENSG00000216132	ENST00000401313	AL118506.27
ENSG00000221325	ENST00000408398	AC078844.2
ENSG00000207230	ENST00000384501	AL049710.18
ENSG00000201334	ENST00000364464	Z98744.2
ENSG00000201026	ENST00000364156	AC138982.2
ENSG00000199270	ENST00000362400	AL713899.14
ENSG00000207274	ENST00000384544	AC016708.11
ENSG00000200150	ENST00000363280	AL132709.5
ENSG00000212318	ENST00000391016	AC026461.11
ENSG00000221300	ENST00000408373	AC025750.10
ENSG00000207416	ENST00000384685	AP000704.2
ENSG00000199475	ENST00000362605	AC003085.2
ENSG00000221007	ENST00000408080	AL354984.17
ENSG00000206950	ENST00000384223	AC009898.6
ENSG00000202334	ENST00000365464	AC020606.7
ENSG00000200326	ENST00000363456	AC136896.6
ENSG00000221271	ENST00000408344	AC009973.10
ENSG00000207032	ENST00000384305	AL356494.13
ENSG00000200350	ENST00000363480	AC107385.4
ENSG00000211995	ENST00000390706	AP000428.3
ENSG00000199506	ENST00000362636	AC090001.19
ENSG00000207289	ENST00000384559	AC068446.22
ENSG00000202193	ENST00000365323	AC079416.4
ENSG00000200444	ENST00000363574	AC116157.4
ENSG00000216075	ENST00000401256	AL445258.4
ENSG00000202326	ENST00000365456	AC099336.2
ENSG00000200838	ENST00000363968	AL596177.4
ENSG00000212410	ENST00000391108	AC005539.1
ENSG00000207507	ENST00000384776	AC112706.2
ENSG00000221501	ENST00000408574	BX004987.9
ENSG00000206685	ENST00000383958	AL513366.11
ENSG00000207802	ENST00000385067	AL035070.3
ENSG00000207763	ENST00000385030	AC025568.25
ENSG00000207326	ENST00000384596	AL356583.28
ENSG00000221502	ENST00000408575	AC066694.7
ENSG00000201451	ENST00000364581	AL158826.23
ENSG00000207362	ENST00000384632	AL138921.14
ENSG00000215936	ENST00000401117	AL606537.10
ENSG00000207722	ENST00000384989	AC011453.4
ENSG00000207165	ENST00000384436	SNORA70
ENSG00000206931	ENST00000384204	AL356292.21
ENSG00000212241	ENST00000390939	AL445164.14
ENSG00000212574	ENST00000391272	AC026843.9
ENSG00000201976	ENST00000365106	AC079848.16
ENSG00000221503	ENST00000408576	AL451073.17
ENSG00000200118	ENST00000363248	AC023891.28
ENSG00000212172	ENST00000390870	AC007671.7
ENSG00000206889	ENST00000384162	AC021867.19
ENSG00000211983	ENST00000390694	AL138919.12
ENSG00000200228	ENST00000363358	SNORD115-13
ENSG00000209480	ENST00000386745	SNORD83B
ENSG00000200252	ENST00000363382	AC092868.2
ENSG00000221504	ENST00000408577	AC011456.2
ENSG00000215934	ENST00000401115	AC013731.10
ENSG00000207632	ENST00000384900	AL356534.12
ENSG00000200442	ENST00000363572	AL627443.6
ENSG00000207016	ENST00000384289	SNORA36C
ENSG00000207994	ENST00000385259	AP001359.4
ENSG00000212608	ENST00000391306	AC112218.2
ENSG00000221505	ENST00000408578	AL030997.1
ENSG00000201709	ENST00000364839	AC068213.7
ENSG00000212364	ENST00000391062	AL590640.19
ENSG00000201198	ENST00000364328	AC126614.8
ENSG00000202169	ENST00000365299	AC092663.2
ENSG00000221506	ENST00000408579	AC092038.3
ENSG00000221507	ENST00000408580	AC004534.1
ENSG00000206884	ENST00000384157	AC011749.2
ENSG00000207754	ENST00000385021	AL132709.5
ENSG00000200641	ENST00000363771	AC009891.2
ENSG00000201716	ENST00000364846	AC024060.6
ENSG00000201125	ENST00000364255	AC078820.28
ENSG00000212204	ENST00000390902	AC019127.10
ENSG00000199858	ENST00000362988	AC007953.21
ENSG00000202537	ENST00000365667	AC009408.4
ENSG00000201987	ENST00000365117	AL390119.25
ENSG00000199976	ENST00000363106	AC007012.1
ENSG00000221508	ENST00000408581	BX004987.9
ENSG00000199695	ENST00000362825	AC002073.1
ENSG00000207017	ENST00000384290	AL137784.14
ENSG00000200132	ENST00000363262	AP006261.1
ENSG00000206944	ENST00000384217	AC105101.8
ENSG00000199053	ENST00000362183	AC120057.9
ENSG00000212224	ENST00000390922	AL133229.40
ENSG00000200754	ENST00000363884	AP000967.2
ENSG00000221509	ENST00000408582	AC138750.2
ENSG00000202159	ENST00000365289	AC022724.8
ENSG00000207780	ENST00000385046	AC016027.15
ENSG00000200703	ENST00000363833	AC108749.11
ENSG00000202440	ENST00000365570	AC124016.3
ENSG00000206811	ENST00000384084	SNORA10
ENSG00000200731	ENST00000363861	AC113191.13
ENSG00000200135	ENST00000363265	AC073575.30
ENSG00000201103	ENST00000364233	AL589762.16
ENSG00000199335	ENST00000362465	AL390065.20
ENSG00000207106	ENST00000384378	BX248398.9
ENSG00000212260	ENST00000390958	AC147575.1
ENSG00000221510	ENST00000408583	AC073517.6
ENSG00000202231	ENST00000365361	Z95327.1
ENSG00000221511	ENST00000408584	AC090825.5
ENSG00000207624	ENST00000384892	AC103590.2
ENSG00000201206	ENST00000364336	AC009812.17
ENSG00000216045	ENST00000401226	AL356693.37
ENSG00000212584	ENST00000391282	Z83131.1
ENSG00000207094	ENST00000384366	AC002069.2
ENSG00000206877	ENST00000384150	AC005084.2
ENSG00000199605	ENST00000362735	AL359513.12
ENSG00000201744	ENST00000364874	AC096661.1
ENSG00000221512	ENST00000408585	AL583842.40
ENSG00000221513	ENST00000408586	AC008154.6
ENSG00000216102	ENST00000401283	AC008752.6
ENSG00000212378	ENST00000391076	AC092630.3
ENSG00000221514	ENST00000408587	SNORD111B
ENSG00000199217	ENST00000362347	AP003393.1
ENSG00000202380	ENST00000365510	AL390028.11
ENSG00000207024	ENST00000384297	AP001453.6
ENSG00000212084	ENST00000390795	AL121914.31
ENSG00000221515	ENST00000408588	AC007333.8
ENSG00000201440	ENST00000364570	AL450472.14
ENSG00000221516	ENST00000408589	AP002806.3
ENSG00000221517	ENST00000408590	AC010724.6
ENSG00000201749	ENST00000364879	AL160275.14
ENSG00000221518	ENST00000408591	AC112215.3
ENSG00000201358	ENST00000364488	AL109758.3
ENSG00000221519	ENST00000408592	AL390071.9
ENSG00000200648	ENST00000363778	AC010219.4
ENSG00000221520	ENST00000408593	AC000120.1
ENSG00000207689	ENST00000384956	AL023693.25
ENSG00000202187	ENST00000365317	AC046131.35
ENSG00000221521	ENST00000408594	AL158151.16
ENSG00000221522	ENST00000408595	AC096742.3
ENSG00000201449	ENST00000364579	AL589764.19
ENSG00000207701	ENST00000384968	AC103834.2
ENSG00000212477	ENST00000391175	AC068288.6
ENSG00000201447	ENST00000364577	AL662914.8
ENSG00000201910	ENST00000365040	AC091894.2
ENSG00000201551	ENST00000364681	AC134043.1
ENSG00000207430	ENST00000384699	AC026150.7
ENSG00000211541	ENST00000390207	AP000263.1
ENSG00000207940	ENST00000385205	AC024887.22
ENSG00000212182	ENST00000390880	AC010982.5
ENSG00000199594	ENST00000362724	AC126118.2
ENSG00000212259	ENST00000390957	AC090071.3
ENSG00000199530	ENST00000362660	AC021105.13
ENSG00000202441	ENST00000365571	AL645940.4
ENSG00000206961	ENST00000384234	AC009967.8
ENSG00000200508	ENST00000363638	AL808030.1
ENSG00000207515	ENST00000384784	AL133328.13
ENSG00000207228	ENST00000384499	BX284650.8
ENSG00000207070	ENST00000384342	SNORA16A
ENSG00000206791	ENST00000384064	BX537254.7
ENSG00000200241	ENST00000363371	AC009309.4
ENSG00000200430	ENST00000363560	AC004849.1
ENSG00000221523	ENST00000408596	AC079080.5
ENSG00000201264	ENST00000364394	AC095055.3
ENSG00000200872	ENST00000364002	AC024288.9
ENSG00000207549	ENST00000384818	AC011453.4
ENSG00000206892	ENST00000384165	AC055725.22
ENSG00000221524	ENST00000408597	AC074391.5
ENSG00000199514	ENST00000362644	AP006193.1
ENSG00000200379	ENST00000363509	AC105748.2
ENSG00000200139	ENST00000363269	AL445687.5
ENSG00000199132	ENST00000362262	AC004383.1
ENSG00000201185	ENST00000364315	AL162718.15
ENSG00000199566	ENST00000362696	AC008083.23
ENSG00000202399	ENST00000365529	AP003357.2
ENSG00000221525	ENST00000408598	AL132709.5
ENSG00000199422	ENST00000362552	Z97054.1
ENSG00000201707	ENST00000364837	AC097484.3
ENSG00000202385	ENST00000365515	AL160008.3
ENSG00000221526	ENST00000408599	AC040162.5
ENSG00000201140	ENST00000364270	AL355608.11
ENSG00000200888	ENST00000364018	AC116493.10
ENSG00000207494	ENST00000384763	AC068896.9
ENSG00000202487	ENST00000365617	AL772134.16
ENSG00000216205	ENST00000401386	AC036178.11
ENSG00000221527	ENST00000408600	AP001205.3
ENSG00000199311	ENST00000362441	SNORD115-34
ENSG00000221528	ENST00000408601	AC016597.4
ENSG00000202248	ENST00000365378	AC011994.10
ENSG00000212228	ENST00000390926	AC009121.8
ENSG00000207652	ENST00000384919	AL161614.16
ENSG00000212473	ENST00000391171	AC084251.13
ENSG00000207050	ENST00000364620	AC024067.4
ENSG00000206835	ENST00000384108	AL451083.5
ENSG00000199900	ENST00000363030	AC010336.8
ENSG00000221529	ENST00000408602	AC105227.6
