Ensembl Gene ID	Ensembl Transcript ID	Associated Gene Name
ENSG00000233328	ENST00000392077	RP4-560B9.2
ENSG00000230364	ENST00000428881	RPL4P3
ENSG00000115685	ENST00000438799	PPP1R7
ENSG00000115685	ENST00000402734	PPP1R7
ENSG00000115685	ENST00000423280	PPP1R7
ENSG00000115685	ENST00000407025	PPP1R7
ENSG00000115685	ENST00000439916	PPP1R7
ENSG00000115685	ENST00000234038	PPP1R7
ENSG00000115685	ENST00000272983	PPP1R7
ENSG00000115685	ENST00000406106	PPP1R7
ENSG00000115685	ENST00000404405	PPP1R7
ENSG00000115685	ENST00000401987	PPP1R7
ENSG00000115685	ENST00000427172	PPP1R7
ENSG00000115685	ENST00000450367	PPP1R7
ENSG00000115685	ENST00000415769	PPP1R7
ENSG00000117533	ENST00000401589	VAMP4
ENSG00000117533	ENST00000415773	VAMP4
ENSG00000117533	ENST00000236192	VAMP4
ENSG00000117533	ENST00000367740	VAMP4
ENSG00000232261	ENST00000413827	RP4-560B9.5
ENSG00000236741	ENST00000419787	RP4-560B9.4
ENSG00000146205	ENST00000274979	ANO7
ENSG00000146205	ENST00000402430	ANO7
ENSG00000146205	ENST00000402530	ANO7
ENSG00000146205	ENST00000451047	ANO7
ENSG00000010165	ENST00000362019	METTL13
ENSG00000010165	ENST00000367737	METTL13
ENSG00000010165	ENST00000361735	METTL13
ENSG00000010165	ENST00000367738	METTL13
ENSG00000010165	ENST00000458517	METTL13
ENSG00000010165	ENST00000367736	METTL13
ENSG00000010165	ENST00000341850	METTL13
ENSG00000213060	ENST00000392075	RP4-612B18.3
ENSG00000213060	ENST00000416444	RP4-612B18.3
ENSG00000224600	ENST00000414516	RP4-612B18.1
ENSG00000197959	ENST00000359070	DNM3
ENSG00000197959	ENST00000355305	DNM3
ENSG00000197959	ENST00000358155	DNM3
ENSG00000197959	ENST00000367732	DNM3
ENSG00000197959	ENST00000367733	DNM3
ENSG00000197959	ENST00000367731	DNM3
ENSG00000233540	ENST00000450800	RP1-106H8.4
ENSG00000230630	ENST00000417354	RP5-1116C7.1
ENSG00000225743	ENST00000429394	Z97195.1-1
ENSG00000180999	ENST00000367727	C1orf105
ENSG00000180999	ENST00000367726	C1orf105
ENSG00000180999	ENST00000367725	C1orf105
ENSG00000135845	ENST00000367728	PIGC
ENSG00000135845	ENST00000258324	PIGC
ENSG00000135845	ENST00000344529	PIGC
ENSG00000115677	ENST00000432322	HDLBP
ENSG00000115677	ENST00000447160	HDLBP
ENSG00000115677	ENST00000310931	HDLBP
ENSG00000115677	ENST00000391975	HDLBP
ENSG00000115677	ENST00000427183	HDLBP
ENSG00000115677	ENST00000391976	HDLBP
ENSG00000115677	ENST00000373292	HDLBP
ENSG00000115677	ENST00000442730	HDLBP
ENSG00000115677	ENST00000427487	HDLBP
ENSG00000115677	ENST00000452931	HDLBP
ENSG00000115677	ENST00000453141	HDLBP
ENSG00000115677	ENST00000435952	HDLBP
ENSG00000115677	ENST00000422933	HDLBP
ENSG00000115677	ENST00000428482	HDLBP
ENSG00000115677	ENST00000442714	HDLBP
ENSG00000115677	ENST00000452065	HDLBP
ENSG00000115677	ENST00000444092	HDLBP
ENSG00000115677	ENST00000430918	HDLBP
ENSG00000115677	ENST00000441124	HDLBP
ENSG00000115677	ENST00000426343	HDLBP
ENSG00000115677	ENST00000413241	HDLBP
ENSG00000115677	ENST00000423693	HDLBP
ENSG00000115677	ENST00000425989	HDLBP
ENSG00000115677	ENST00000449864	HDLBP
ENSG00000115677	ENST00000420451	HDLBP
ENSG00000115677	ENST00000422080	HDLBP
ENSG00000115677	ENST00000458564	HDLBP
ENSG00000115677	ENST00000427007	HDLBP
ENSG00000115677	ENST00000449504	HDLBP
ENSG00000115677	ENST00000417540	HDLBP
ENSG00000094975	ENST00000367723	C1orf9
ENSG00000094975	ENST00000392073	C1orf9
ENSG00000094975	ENST00000263688	C1orf9
ENSG00000094975	ENST00000449077	C1orf9
ENSG00000117560	ENST00000367721	FASLG
ENSG00000117560	ENST00000340030	FASLG
ENSG00000229785	ENST00000458247	RP3-332O11.1
ENSG00000224228	ENST00000432694	RP1-15D23.2
ENSG00000227177	ENST00000425294	RP3-471M13.1
ENSG00000224000	ENST00000452366	RP3-471M13.2
ENSG00000120337	ENST00000404377	TNFSF18
ENSG00000120337	ENST00000239468	TNFSF18
ENSG00000230849	ENST00000426641	GOT2L2
ENSG00000230849	ENST00000450663	GOT2L2
ENSG00000226375	ENST00000436974	RP3-395P12.2
ENSG00000233362	ENST00000440008	AC104841.6
ENSG00000117586	ENST00000281834	TNFSF4
ENSG00000117586	ENST00000367718	TNFSF4
ENSG00000232751	ENST00000433683	RPL26P11
ENSG00000231615	ENST00000432815	RP11-296O14.2
ENSG00000203739	ENST00000367716	RP11-296O14.3
ENSG00000203739	ENST00000437190	RP11-296O14.3
ENSG00000117592	ENST00000340385	PRDX6
ENSG00000117592	ENST00000431633	PRDX6
ENSG00000162753	ENST00000367714	SLC9A11
ENSG00000238272	ENST00000431459	RP3-436N22.3
ENSG00000183831	ENST00000367712	ANKRD45
ENSG00000183831	ENST00000333279	ANKRD45
ENSG00000183831	ENST00000423603	ANKRD45
ENSG00000232113	ENST00000417563	RP11-360D2.1
ENSG00000076321	ENST00000209884	KLHL20
ENSG00000225591	ENST00000455497	RP11-360D2.2
ENSG00000120334	ENST00000356198	CENPL
ENSG00000120334	ENST00000367710	CENPL
ENSG00000120334	ENST00000367709	CENPL
ENSG00000120334	ENST00000345664	CENPL
ENSG00000168385	ENST00000428282	SEPT2
ENSG00000168385	ENST00000391973	SEPT2
ENSG00000168385	ENST00000360051	SEPT2
ENSG00000168385	ENST00000407017	SEPT2
ENSG00000168385	ENST00000445030	SEPT2
ENSG00000168385	ENST00000428524	SEPT2
ENSG00000168385	ENST00000406494	SEPT2
ENSG00000168385	ENST00000391971	SEPT2
ENSG00000168385	ENST00000401990	SEPT2
ENSG00000168385	ENST00000407971	SEPT2
ENSG00000168385	ENST00000457335	SEPT2
ENSG00000168385	ENST00000436795	SEPT2
ENSG00000168385	ENST00000411484	SEPT2
ENSG00000168385	ENST00000434955	SEPT2
ENSG00000168385	ENST00000402092	SEPT2
ENSG00000168385	ENST00000441533	SEPT2
ENSG00000168385	ENST00000425899	SEPT2
ENSG00000168385	ENST00000443492	SEPT2
ENSG00000168385	ENST00000437066	SEPT2
ENSG00000168385	ENST00000429791	SEPT2
ENSG00000168385	ENST00000420786	SEPT2
ENSG00000168385	ENST00000391972	SEPT2
ENSG00000168385	ENST00000449239	SEPT2
ENSG00000168385	ENST00000402251	SEPT2
ENSG00000168385	ENST00000366210	SEPT2
ENSG00000168385	ENST00000457874	SEPT2
ENSG00000168385	ENST00000421717	SEPT2
ENSG00000168385	ENST00000451310	SEPT2
ENSG00000117593	ENST00000361951	DARS2
ENSG00000117593	ENST00000239457	DARS2
ENSG00000231792	ENST00000416578	RP5-1198E17.1
ENSG00000223374	ENST00000414896	AC005104.3
ENSG00000006607	ENST00000264042	FARP2
ENSG00000006607	ENST00000373287	FARP2
ENSG00000006607	ENST00000418082	FARP2
ENSG00000006607	ENST00000445489	FARP2
ENSG00000006607	ENST00000413432	FARP2
ENSG00000006607	ENST00000422951	FARP2
ENSG00000006607	ENST00000444371	FARP2
ENSG00000006607	ENST00000412332	FARP2
ENSG00000224232	ENST00000427818	AC110299.5
ENSG00000234741	ENST00000449289	GAS5
ENSG00000234741	ENST00000430245	GAS5
ENSG00000234741	ENST00000431268	GAS5
ENSG00000234741	ENST00000436656	GAS5
ENSG00000234741	ENST00000450589	GAS5
ENSG00000234741	ENST00000412059	GAS5
ENSG00000234741	ENST00000452197	GAS5
ENSG00000234741	ENST00000448718	GAS5
ENSG00000234741	ENST00000436285	GAS5
ENSG00000234741	ENST00000456812	GAS5
ENSG00000234741	ENST00000414075	GAS5
ENSG00000234741	ENST00000422183	GAS5
ENSG00000234741	ENST00000454813	GAS5
ENSG00000234741	ENST00000422207	GAS5
ENSG00000234741	ENST00000454068	GAS5
ENSG00000234741	ENST00000444470	GAS5
ENSG00000234741	ENST00000434796	GAS5
ENSG00000234741	ENST00000449589	GAS5
ENSG00000234741	ENST00000422008	GAS5
ENSG00000234741	ENST00000442067	GAS5
ENSG00000234741	ENST00000455838	GAS5
ENSG00000234741	ENST00000416952	GAS5
ENSG00000234741	ENST00000456293	GAS5
ENSG00000234741	ENST00000443799	GAS5
ENSG00000234741	ENST00000451607	GAS5
ENSG00000234741	ENST00000421068	GAS5
ENSG00000234741	ENST00000432536	GAS5
ENSG00000234741	ENST00000425771	GAS5
ENSG00000234741	ENST00000458220	GAS5
ENSG00000185278	ENST00000367704	ZBTB37
ENSG00000185278	ENST00000427304	ZBTB37
ENSG00000185278	ENST00000432989	ZBTB37
ENSG00000185278	ENST00000367702	ZBTB37
ENSG00000185278	ENST00000367701	ZBTB37
ENSG00000185278	ENST00000327714	ZBTB37
ENSG00000185278	ENST00000367703	ZBTB37
ENSG00000115694	ENST00000401869	STK25
ENSG00000115694	ENST00000403346	STK25
ENSG00000115694	ENST00000405883	STK25
ENSG00000115694	ENST00000316586	STK25
ENSG00000115694	ENST00000405585	STK25
ENSG00000115694	ENST00000423004	STK25
ENSG00000115694	ENST00000450497	STK25
ENSG00000115694	ENST00000442307	STK25
ENSG00000115694	ENST00000424537	STK25
ENSG00000115694	ENST00000413760	STK25
ENSG00000115694	ENST00000429279	STK25
ENSG00000115694	ENST00000436402	STK25
ENSG00000115694	ENST00000440109	STK25
ENSG00000115694	ENST00000435225	STK25
ENSG00000115694	ENST00000439101	STK25
ENSG00000115694	ENST00000452891	STK25
ENSG00000115694	ENST00000436917	STK25
ENSG00000115694	ENST00000426941	STK25
ENSG00000115694	ENST00000420551	STK25
ENSG00000117601	ENST00000367698	SERPINC1
ENSG00000117601	ENST00000351522	SERPINC1
ENSG00000135870	ENST00000258349	RC3H1
ENSG00000135870	ENST00000367696	RC3H1
ENSG00000135870	ENST00000367694	RC3H1
ENSG00000237231	ENST00000416835	AC110299.2
ENSG00000234235	ENST00000434306	AC110299.1
ENSG00000176720	ENST00000318407	BOK
ENSG00000236535	ENST00000421851	RP11-160H22.1
ENSG00000224977	ENST00000424181	RP11-160H22.3
ENSG00000225713	ENST00000455993	RP11-160H22.4
ENSG00000227373	ENST00000426899	RP11-160H22.5
ENSG00000227373	ENST00000419983	RP11-160H22.5
ENSG00000227373	ENST00000454467	RP11-160H22.5
ENSG00000227373	ENST00000430592	RP11-160H22.5
ENSG00000176946	ENST00000407315	THAP4
ENSG00000176946	ENST00000402136	THAP4
ENSG00000176946	ENST00000321679	THAP4
ENSG00000176946	ENST00000402545	THAP4
ENSG00000152061	ENST00000357444	RABGAP1L
ENSG00000152061	ENST00000367689	RABGAP1L
ENSG00000152061	ENST00000429824	RABGAP1L
ENSG00000152061	ENST00000251507	RABGAP1L
ENSG00000152061	ENST00000457696	RABGAP1L
ENSG00000152061	ENST00000407735	RABGAP1L
ENSG00000152061	ENST00000367692	RABGAP1L
ENSG00000152061	ENST00000367691	RABGAP1L
ENSG00000152061	ENST00000367690	RABGAP1L
ENSG00000152061	ENST00000325589	RABGAP1L
ENSG00000152061	ENST00000325594	RABGAP1L
ENSG00000152061	ENST00000367687	RABGAP1L
ENSG00000152061	ENST00000347255	RABGAP1L
ENSG00000152061	ENST00000367686	RABGAP1L
ENSG00000152061	ENST00000392064	RABGAP1L
ENSG00000152061	ENST00000367688	RABGAP1L
ENSG00000237317	ENST00000423946	RP4-809F4.1
ENSG00000203737	ENST00000367685	GPR52
ENSG00000223828	ENST00000420029	RP11-64I24.1
ENSG00000231378	ENST00000454883	RP11-64I24.2
ENSG00000237249	ENST00000448158	RP1-102G20.2
ENSG00000223525	ENST00000414890	RP1-102G20.3
ENSG00000235869	ENST00000441426	RP1-102G20.4
ENSG00000229531	ENST00000452442	RP1-102G20.5
ENSG00000229531	ENST00000448686	RP1-102G20.5
ENSG00000168397	ENST00000337606	ATG4B
ENSG00000168397	ENST00000405546	ATG4B
ENSG00000168397	ENST00000404914	ATG4B
ENSG00000168397	ENST00000402096	ATG4B
ENSG00000168397	ENST00000400772	ATG4B
ENSG00000168397	ENST00000419606	ATG4B
ENSG00000168397	ENST00000311517	ATG4B
ENSG00000168397	ENST00000396411	ATG4B
ENSG00000168397	ENST00000425239	ATG4B
ENSG00000168397	ENST00000400771	ATG4B
ENSG00000168397	ENST00000415107	ATG4B
ENSG00000168397	ENST00000430617	ATG4B
ENSG00000168397	ENST00000344376	ATG4B
ENSG00000168397	ENST00000429899	ATG4B
ENSG00000168397	ENST00000428861	ATG4B
ENSG00000116161	ENST00000367681	CACYBP
ENSG00000116161	ENST00000426793	CACYBP
ENSG00000116161	ENST00000367679	CACYBP
ENSG00000116161	ENST00000392063	CACYBP
ENSG00000116161	ENST00000450101	CACYBP
ENSG00000116161	ENST00000406752	CACYBP
ENSG00000116161	ENST00000405362	CACYBP
ENSG00000116161	ENST00000425017	CACYBP
ENSG00000120333	ENST00000367677	MRPS14
ENSG00000181101	ENST00000326105	RP1-262D12.1
ENSG00000181101	ENST00000412063	RP1-262D12.1
ENSG00000120332	ENST00000239462	TNN
ENSG00000235750	ENST00000457342	KIAA0040
ENSG00000235750	ENST00000444639	KIAA0040
ENSG00000235750	ENST00000423313	KIAA0040
ENSG00000227085	ENST00000437695	RP5-1141O19.2
ENSG00000230687	ENST00000412357	RP5-1114G22.2
ENSG00000233946	ENST00000414733	RP5-1114G22.1
ENSG00000229218	ENST00000448304	RP3-518E13.2
ENSG00000168393	ENST00000305784	DTYMK
ENSG00000168393	ENST00000400770	DTYMK
ENSG00000168393	ENST00000445261	DTYMK
ENSG00000168393	ENST00000432348	DTYMK
ENSG00000168393	ENST00000420144	DTYMK
ENSG00000228989	ENST00000433036	AC133528.2
ENSG00000168395	ENST00000313552	ING5
ENSG00000168395	ENST00000406941	ING5
ENSG00000168395	ENST00000340585	ING5
ENSG00000168395	ENST00000445620	ING5
ENSG00000116147	ENST00000367674	TNR
ENSG00000116147	ENST00000367671	TNR
ENSG00000116147	ENST00000367673	TNR
ENSG00000116147	ENST00000263525	TNR
ENSG00000116147	ENST00000454615	TNR
ENSG00000116147	ENST00000422274	TNR
ENSG00000235351	ENST00000435195	AC114730.11
ENSG00000235628	ENST00000455447	RP5-1045J21.1
ENSG00000224718	ENST00000457217	RP11-222A5.1
ENSG00000227740	ENST00000426575	RP11-318C24.2
ENSG00000230777	ENST00000452777	RP11-318C24.1
ENSG00000180902	ENST00000403782	D2HGDH
ENSG00000180902	ENST00000321264	D2HGDH
ENSG00000180902	ENST00000436747	D2HGDH
ENSG00000180902	ENST00000400769	D2HGDH
ENSG00000180902	ENST00000342518	D2HGDH
ENSG00000180902	ENST00000437164	D2HGDH
ENSG00000180902	ENST00000454048	D2HGDH
ENSG00000180902	ENST00000417686	D2HGDH
ENSG00000180902	ENST00000432449	D2HGDH
ENSG00000180902	ENST00000445308	D2HGDH
ENSG00000215692	ENST00000400768	AC114730.8
ENSG00000234793	ENST00000417267	AC114730.7
ENSG00000154252	ENST00000192314	GAL3ST2
ENSG00000215023	ENST00000437438	AC114730.5
ENSG00000224272	ENST00000413820	AC114730.3
ENSG00000224272	ENST00000420272	AC114730.3
ENSG00000224272	ENST00000439270	AC114730.3
ENSG00000204099	ENST00000407683	NEU4
ENSG00000204099	ENST00000415936	NEU4
ENSG00000204099	ENST00000405370	NEU4
ENSG00000204099	ENST00000435855	NEU4
ENSG00000204099	ENST00000423583	NEU4
ENSG00000204099	ENST00000404257	NEU4
ENSG00000204099	ENST00000391969	NEU4
ENSG00000204099	ENST00000325935	NEU4
ENSG00000204099	ENST00000406147	NEU4
ENSG00000204099	ENST00000435934	NEU4
ENSG00000204099	ENST00000426032	NEU4
ENSG00000204099	ENST00000435894	NEU4
ENSG00000204099	ENST00000420288	NEU4
ENSG00000204099	ENST00000428592	NEU4
ENSG00000143207	ENST00000367667	RFWD2
ENSG00000143207	ENST00000367666	RFWD2
ENSG00000143207	ENST00000367669	RFWD2
ENSG00000143207	ENST00000367665	RFWD2
ENSG00000143207	ENST00000392057	RFWD2
ENSG00000143207	ENST00000308769	RFWD2
ENSG00000143207	ENST00000314478	RFWD2
ENSG00000143207	ENST00000436424	RFWD2
ENSG00000235151	ENST00000442867	AC114730.2
ENSG00000188389	ENST00000334409	PDCD1
ENSG00000188389	ENST00000418831	PDCD1
ENSG00000188389	ENST00000343705	PDCD1
ENSG00000188011	ENST00000419912	C2orf85
ENSG00000188011	ENST00000343216	C2orf85
ENSG00000233806	ENST00000430555	AC131097.3
ENSG00000233806	ENST00000415434	AC131097.3
ENSG00000233806	ENST00000457686	AC131097.3
ENSG00000233806	ENST00000429947	AC131097.3
ENSG00000233806	ENST00000439601	AC131097.3
ENSG00000216921	ENST00000404031	AC131097.4
ENSG00000216921	ENST00000452112	AC131097.4
ENSG00000216921	ENST00000401641	AC131097.4
ENSG00000216921	ENST00000436736	AC131097.4
ENSG00000228686	ENST00000426030	RP11-492I21.1
ENSG00000236021	ENST00000456125	RP11-195C7.1
ENSG00000232463	ENST00000434367	RP11-195C7.2
ENSG00000237940	ENST00000429456	AC093642.3
ENSG00000237940	ENST00000416204	AC093642.3
ENSG00000237940	ENST00000426962	AC093642.3
ENSG00000237940	ENST00000451070	AC093642.3
ENSG00000227815	ENST00000440296	RP11-195C7.3
ENSG00000231020	ENST00000432461	RP11-357J22.1
ENSG00000234955	ENST00000457972	AC093642.5-1
ENSG00000225904	ENST00000426038	RP11-357J22.2
ENSG00000226423	ENST00000412193	AC093642.4
ENSG00000228493	ENST00000426323	AC093642.5-2
ENSG00000232002	ENST00000446593	AC093642.6
ENSG00000116183	ENST00000367662	PAPPA2
ENSG00000116183	ENST00000367661	PAPPA2
ENSG00000220804	ENST00000453598	AC093642.5
ENSG00000220804	ENST00000456398	AC093642.5
ENSG00000220804	ENST00000444990	AC093642.5
ENSG00000220804	ENST00000403324	AC093642.5
ENSG00000220804	ENST00000431796	AC093642.5
ENSG00000220804	ENST00000442213	AC093642.5
ENSG00000220804	ENST00000416103	AC093642.5
ENSG00000220804	ENST00000453405	AC093642.5
ENSG00000220804	ENST00000433444	AC093642.5
ENSG00000224160	ENST00000439497	AC145627.1
ENSG00000232315	ENST00000444234	AC215220.2
ENSG00000230220	ENST00000454327	RP4-652L8.1
ENSG00000237514	ENST00000422603	RP4-652L8.2
ENSG00000237514	ENST00000423476	RP4-652L8.2
ENSG00000152092	ENST00000367657	ASTN1
ENSG00000152092	ENST00000281881	ASTN1
ENSG00000152092	ENST00000361833	ASTN1
ENSG00000152092	ENST00000367654	ASTN1
ENSG00000152092	ENST00000424564	ASTN1
ENSG00000152092	ENST00000450659	ASTN1
ENSG00000198797	ENST00000361539	FAM5B
ENSG00000224968	ENST00000451341	RP1-35C21.1
ENSG00000227579	ENST00000438575	RP1-35C21.2
ENSG00000227579	ENST00000458070	RP1-35C21.2
ENSG00000236720	ENST00000427173	RP11-63B19.1
ENSG00000233715	ENST00000441371	RP4-798P15.2
ENSG00000120341	ENST00000354921	SEC16B
ENSG00000120341	ENST00000414025	SEC16B
ENSG00000120341	ENST00000308284	SEC16B
ENSG00000120341	ENST00000454648	SEC16B
ENSG00000120341	ENST00000327037	SEC16B
ENSG00000120341	ENST00000239472	SEC16B
ENSG00000215831	ENST00000400975	AL359075.15
ENSG00000224687	ENST00000421505	RP11-21M7.1
ENSG00000224687	ENST00000419458	RP11-21M7.1
ENSG00000224687	ENST00000452867	RP11-21M7.1
ENSG00000075391	ENST00000263528	RASAL2
ENSG00000075391	ENST00000367649	RASAL2
ENSG00000075391	ENST00000448150	RASAL2
ENSG00000075391	ENST00000367647	RASAL2
ENSG00000075391	ENST00000433130	RASAL2
ENSG00000226585	ENST00000422475	RP4-765C7.1
ENSG00000213058	ENST00000455621	RP4-765C7.2
ENSG00000213058	ENST00000392049	RP4-765C7.2
ENSG00000188585	ENST00000341540	NCRNA00083
ENSG00000188585	ENST00000445098	NCRNA00083
ENSG00000184909	ENST00000258298	C1orf49
ENSG00000184909	ENST00000319416	C1orf49
ENSG00000184909	ENST00000367643	C1orf49
ENSG00000184909	ENST00000367646	C1orf49
ENSG00000184909	ENST00000367641	C1orf49
ENSG00000184909	ENST00000367642	C1orf49
ENSG00000184909	ENST00000367639	C1orf49
ENSG00000184909	ENST00000442872	C1orf49
ENSG00000184909	ENST00000419909	C1orf49
ENSG00000135820	ENST00000367638	RP5-990P15.2
ENSG00000135820	ENST00000367636	RP5-990P15.2
ENSG00000213057	ENST00000319387	C1orf220
ENSG00000116191	ENST00000367633	RALGPS2
ENSG00000116191	ENST00000367635	RALGPS2
ENSG00000116191	ENST00000367634	RALGPS2
ENSG00000116191	ENST00000324778	RALGPS2
ENSG00000116191	ENST00000415888	RALGPS2
ENSG00000116191	ENST00000367632	RALGPS2
ENSG00000231230	ENST00000441777	AL449106.15
ENSG00000228196	ENST00000423212	RP11-18E13.1
ENSG00000116194	ENST00000234816	ANGPTL1
ENSG00000116194	ENST00000367629	ANGPTL1
ENSG00000116194	ENST00000415564	ANGPTL1
ENSG00000116194	ENST00000444255	ANGPTL1
ENSG00000116199	ENST00000440702	FAM20B
ENSG00000116199	ENST00000263733	FAM20B
ENSG00000232750	ENST00000431587	RP11-177A2.5
ENSG00000186283	ENST00000367627	TOR3A
ENSG00000186283	ENST00000367625	TOR3A
ENSG00000186283	ENST00000352445	TOR3A
ENSG00000186283	ENST00000447595	TOR3A
ENSG00000186283	ENST00000425757	TOR3A
ENSG00000143322	ENST00000367623	ABL2
ENSG00000143322	ENST00000408940	ABL2
ENSG00000143322	ENST00000435440	ABL2
ENSG00000143322	ENST00000455315	ABL2
ENSG00000143322	ENST00000344730	ABL2
ENSG00000143322	ENST00000392043	ABL2
ENSG00000228449	ENST00000438080	RP11-177A2.4
ENSG00000234041	ENST00000424885	RP11-345I18.1
ENSG00000231905	ENST00000424368	RP11-345I18.2
ENSG00000231905	ENST00000441831	RP11-345I18.2
ENSG00000231564	ENST00000451239	RP11-345I18.3
ENSG00000225711	ENST00000443050	RP11-345I18.4
ENSG00000223794	ENST00000416911	RP11-345I18.5
ENSG00000228191	ENST00000426359	RP11-345I18.6
ENSG00000057252	ENST00000367619	SOAT1
ENSG00000057252	ENST00000426956	SOAT1
ENSG00000162779	ENST00000367618	C1orf125
ENSG00000162779	ENST00000360322	C1orf125
ENSG00000162779	ENST00000359183	C1orf125
ENSG00000162779	ENST00000457238	C1orf125
ENSG00000162779	ENST00000424186	C1orf125
ENSG00000162779	ENST00000434088	C1orf125
ENSG00000224620	ENST00000454867	RP11-215I23.3
ENSG00000236539	ENST00000428588	RP11-215I23.4
ENSG00000236539	ENST00000411857	RP11-215I23.4
ENSG00000235468	ENST00000454301	AL160286.16
ENSG00000238030	ENST00000446865	RP11-545A16.1
ENSG00000116218	ENST00000367615	NPHS2
ENSG00000116218	ENST00000367616	NPHS2
ENSG00000227141	ENST00000427215	RP11-545A16.3
ENSG00000162782	ENST00000367614	TDRD5
ENSG00000162782	ENST00000444136	TDRD5
ENSG00000162782	ENST00000294848	TDRD5
ENSG00000162782	ENST00000367613	TDRD5
ENSG00000162782	ENST00000417329	TDRD5
ENSG00000143340	ENST00000341785	FAM163A
ENSG00000143340	ENST00000441996	FAM163A
ENSG00000143340	ENST00000423879	FAM163A
ENSG00000143340	ENST00000451471	FAM163A
ENSG00000229407	ENST00000415218	RP11-12M5.3
ENSG00000229407	ENST00000453051	RP11-12M5.3
ENSG00000231966	ENST00000442108	RP11-12M5.4
ENSG00000169905	ENST00000419174	TOR1AIP2
ENSG00000169905	ENST00000367612	TOR1AIP2
ENSG00000143337	ENST00000398836	TOR1AIP1
ENSG00000143337	ENST00000271583	TOR1AIP1
ENSG00000143337	ENST00000367610	TOR1AIP1
ENSG00000143337	ENST00000325993	TOR1AIP1
ENSG00000143337	ENST00000435319	TOR1AIP1
ENSG00000143337	ENST00000447964	TOR1AIP1
ENSG00000228969	ENST00000423721	RP11-533E19.2
ENSG00000135837	ENST00000419991	CEP350
ENSG00000135837	ENST00000367607	CEP350
ENSG00000135837	ENST00000439289	CEP350
ENSG00000135837	ENST00000357434	CEP350
ENSG00000135837	ENST00000367606	CEP350
ENSG00000135837	ENST00000418229	CEP350
ENSG00000135837	ENST00000429851	CEP350
ENSG00000135837	ENST00000367605	CEP350
ENSG00000135837	ENST00000437245	CEP350
ENSG00000135837	ENST00000417046	CEP350
ENSG00000235145	ENST00000447583	RP11-533E19.3
ENSG00000223450	ENST00000424289	RP11-52I18.1
ENSG00000231016	ENST00000439739	RP11-502H18.2
ENSG00000116260	ENST00000392029	QSOX1
ENSG00000116260	ENST00000367600	QSOX1
ENSG00000116260	ENST00000367602	QSOX1
ENSG00000116260	ENST00000443059	QSOX1
ENSG00000121454	ENST00000263726	LHX4
ENSG00000230124	ENST00000415414	RP5-1180C10.2
ENSG00000230124	ENST00000440959	RP5-1180C10.2
ENSG00000135847	ENST00000367595	ACBD6
ENSG00000235060	ENST00000450197	RP11-254N18.1
ENSG00000236719	ENST00000416933	RP11-522D2.1
ENSG00000236719	ENST00000442621	RP11-522D2.1
ENSG00000143324	ENST00000367590	XPR1
ENSG00000143324	ENST00000367589	XPR1
ENSG00000225857	ENST00000434447	RP11-46A10.2
ENSG00000225857	ENST00000422858	RP11-46A10.2
ENSG00000135835	ENST00000367588	KIAA1614
ENSG00000135835	ENST00000367587	KIAA1614
ENSG00000135823	ENST00000258301	STX6
ENSG00000135823	ENST00000358073	STX6
ENSG00000232586	ENST00000415647	RP11-46A10.4
ENSG00000232972	ENST00000438435	RP11-46A10.6
ENSG00000153029	ENST00000434571	MR1
ENSG00000153029	ENST00000367580	MR1
ENSG00000153029	ENST00000367579	MR1
ENSG00000153029	ENST00000282990	MR1
ENSG00000153029	ENST00000367578	MR1
ENSG00000162783	ENST00000367577	IER5
ENSG00000237292	ENST00000435023	RP11-540K16.1
ENSG00000237292	ENST00000438428	RP11-540K16.1
ENSG00000225359	ENST00000456771	RP11-540K16.2
ENSG00000179452	ENST00000319701	RP11-380B22.1
ENSG00000198216	ENST00000367573	CACNA1E
ENSG00000198216	ENST00000367570	CACNA1E
ENSG00000198216	ENST00000360108	CACNA1E
ENSG00000198216	ENST00000357570	CACNA1E
ENSG00000198216	ENST00000367567	CACNA1E
ENSG00000198216	ENST00000358338	CACNA1E
ENSG00000179930	ENST00000339948	ZNF648
ENSG00000224810	ENST00000411509	RP11-538D16.2
ENSG00000225982	ENST00000428646	RP11-538D16.3
ENSG00000232309	ENST00000412174	GS1-122H1.1
ENSG00000228918	ENST00000426309	GS1-122H1.2
ENSG00000228918	ENST00000420760	GS1-122H1.2
ENSG00000228918	ENST00000449842	GS1-122H1.2
ENSG00000232096	ENST00000419731	GS1-122H1.3
ENSG00000228664	ENST00000451731	RP11-416K24.1
ENSG00000231684	ENST00000423841	RP11-416K24.2
ENSG00000231684	ENST00000445515	RP11-416K24.2
ENSG00000135821	ENST00000311223	GLUL
ENSG00000135821	ENST00000331872	GLUL
ENSG00000135821	ENST00000435013	GLUL
ENSG00000135821	ENST00000417584	GLUL
ENSG00000135821	ENST00000339526	GLUL
ENSG00000203730	ENST00000367565	TEDDM1
ENSG00000203729	ENST00000367563	C1orf120
ENSG00000233537	ENST00000414169	RP1-223H12.4
ENSG00000121446	ENST00000294854	RGSL1
ENSG00000121446	ENST00000367560	RGSL1
ENSG00000121446	ENST00000367561	RGSL1
ENSG00000121446	ENST00000426890	RGSL1
ENSG00000121446	ENST00000427189	RGSL1
ENSG00000121446	ENST00000422241	RGSL1
ENSG00000121446	ENST00000416676	RGSL1
ENSG00000121446	ENST00000447374	RGSL1
